route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
15239,2,9382854,Daly City,0,1607,175742
15239,2,9382853,Daly City,0,1605,175742
15239,2,9382852,Daly City,0,1603,175742
15239,2,9382851,Daly City,0,1601,175742
15239,2,9382850,Daly City,0,1618,175742
15239,2,9382849,Daly City,0,1616,175742
15239,2,9382848,Daly City,0,1614,175742
15239,2,9382847,Daly City,0,1612,175742
15239,2,9382846,Daly City,0,1610,175742
15239,2,9382845,Daly City,0,1608,175742
15239,2,9382844,Daly City,0,1606,175742
15239,2,9382843,Daly City,0,1604,175742
15239,2,9382842,Daly City,0,1602,175742
15239,2,9382841,Daly City,0,1496,175742
15239,2,9382840,Daly City,0,1497,175742
15239,2,9382839,Daly City,0,1495,175742
15239,2,9382838,Daly City,0,1498,175742
15239,2,9382837,Daly City,0,1496,175742
15239,2,9382836,Daly City,0,1497,175742
15239,2,9382835,Daly City,0,1495,175742
15239,2,9382834,Daly City,0,1498,175742
15239,2,9382833,Daly City,0,1496,175742
15239,2,9382832,Daly City,0,1497,175742
15239,2,9382831,Daly City,0,1495,175742
15239,2,9382830,Daly City,0,1498,175742
15239,2,9382829,Daly City,0,1496,175742
15239,2,9382828,Daly City,0,1497,175742
15239,2,9382827,Daly City,0,1495,175742
15239,1,9382687,Daly City,0,1624,175742
15239,1,9382686,Daly City,0,1632,175742
15239,1,9382685,Daly City,0,1622,175742
15239,1,9382684,Daly City,0,1630,175742
15239,1,9382683,Daly City,0,1636,175742
15239,1,9382682,Daly City,0,1620,175742
15239,1,9382681,Daly City,0,1635,175742
15239,1,9382680,Daly City,0,1627,175742
15239,1,9382679,Daly City,0,1633,175742
15239,1,9382678,Daly City,0,1625,175742
15239,1,9382677,Daly City,0,1631,175742
15239,1,9382676,Daly City,0,1623,175742
15239,1,9382675,Daly City,0,1629,175742
15239,1,9382674,Daly City,0,1621,175742
15239,1,9382673,Daly City,0,1628,175742
15239,1,9382672,Daly City,0,1619,175742
15239,1,9382671,Daly City,0,1626,175742
15239,1,9382670,Daly City,0,1634,175742
15239,1,9382669,Daly City,0,1624,175742
15239,1,9382668,Daly City,0,1632,175742
15239,1,9382667,Daly City,0,1622,175742
15239,1,9382666,Daly City,0,1630,175742
15239,1,9382665,Daly City,0,1636,175742
15239,1,9382664,Daly City,0,1620,175742
15239,1,9382663,Daly City,0,1635,175742
15239,1,9382662,Daly City,0,1627,175742
15239,1,9382661,Daly City,0,1633,175742
15239,1,9382660,Daly City,0,1625,175742
15239,1,9382659,Daly City,0,1631,175742
15239,1,9382658,Daly City,0,1623,175742
15239,1,9382657,Daly City,0,1629,175742
15239,1,9382656,Daly City,0,1621,175742
15239,1,9382655,Daly City,0,1628,175742
15239,1,9382654,Daly City,0,1619,175742
15239,1,9382653,Daly City,0,1626,175742
15239,1,9382652,Daly City,0,1634,175742
15239,1,9382651,Daly City,0,1624,175742
15239,1,9382650,Daly City,0,1632,175742
15239,1,9382649,Daly City,0,1622,175742
15239,1,9382648,Daly City,0,1630,175742
15239,1,9382647,Daly City,0,1636,175742
15239,1,9382646,Daly City,0,1620,175742
15239,1,9382645,Daly City,0,1635,175742
15239,1,9382644,Daly City,0,1627,175742
15239,1,9382643,Daly City,0,1633,175742
15239,1,9382642,Daly City,0,1625,175742
15239,1,9382641,Daly City,0,1631,175742
15239,1,9382640,Daly City,0,1623,175742
15239,1,9382639,Daly City,0,1629,175742
15239,1,9382638,Daly City,0,1621,175742
15239,1,9382637,Daly City,0,1628,175742
15239,1,9382636,Daly City,0,1619,175742
15239,1,9382635,Daly City,0,1626,175742
15239,1,9382634,Daly City,0,1634,175742
15239,1,9382633,Daly City,0,1624,175742
15239,1,9382632,Daly City,0,1632,175742
15239,1,9382631,Daly City,0,1622,175742
15239,1,9382630,Daly City,0,1630,175742
15239,1,9382629,Daly City,0,1605,175742
15239,1,9382628,Daly City,0,1620,175742
15239,1,9382627,Daly City,0,1601,175742
15239,1,9382626,Daly City,0,1627,175742
15239,1,9382625,Daly City,0,1616,175742
15239,1,9382624,Daly City,0,1625,175742
15239,1,9382623,Daly City,0,1612,175742
15239,1,9382622,Daly City,0,1623,175742
15239,1,9382621,Daly City,0,1608,175742
15239,1,9382620,Daly City,0,1621,175742
15239,1,9382619,Daly City,0,1604,175742
15239,1,9382618,Daly City,0,1619,175742
15239,1,9382617,Daly City,0,1617,175742
15239,1,9382616,Daly City,0,1615,175742
15239,1,9382615,Daly City,0,1613,175742
15239,1,9382614,Daly City,0,1611,175742
15239,1,9382613,Daly City,0,1609,175742
15239,1,9382612,Daly City,0,1607,175742
15239,1,9382611,Daly City,0,1605,175742
15239,1,9382610,Daly City,0,1603,175742
15239,1,9382609,Daly City,0,1601,175742
15239,1,9382608,Daly City,0,1618,175742
15239,1,9382607,Daly City,0,1616,175742
15239,1,9382606,Daly City,0,1614,175742
15239,1,9382605,Daly City,0,1612,175742
15239,1,9382604,Daly City,0,1610,175742
15239,1,9382603,Daly City,0,1608,175742
15239,1,9382602,Daly City,0,1606,175742
15239,1,9382601,Daly City,0,1604,175742
15239,1,9382600,Daly City,0,1602,175742
15239,1,9382599,Daly City,0,1617,175742
15239,1,9382598,Daly City,0,1615,175742
15239,1,9382597,Daly City,0,1613,175742
15239,1,9382596,Daly City,0,1611,175742
15239,1,9382595,Daly City,0,1609,175742
15239,1,9382594,Daly City,0,1607,175742
15239,1,9382593,Daly City,0,1605,175742
15239,1,9382592,Daly City,0,1603,175742
15239,1,9382591,Daly City,0,1601,175742
15239,1,9382590,Daly City,0,1618,175742
15239,1,9382589,Daly City,0,1616,175742
15239,1,9382588,Daly City,0,1614,175742
15239,1,9382587,Daly City,0,1612,175742
15239,1,9382586,Daly City,0,1610,175742
15239,1,9382585,Daly City,0,1608,175742
15239,1,9382584,Daly City,0,1606,175742
15239,1,9382583,Daly City,0,1604,175742
15239,1,9382582,Daly City,0,1602,175742
15239,1,9382581,Daly City,0,1617,175742
15239,1,9382580,Daly City,0,1615,175742
15239,1,9382579,Daly City,0,1613,175742
15239,1,9382578,Daly City,0,1611,175742
15239,1,9382577,Daly City,0,1609,175742
15239,1,9382576,Daly City,0,1607,175742
15239,1,9382575,Daly City,0,1605,175742
15239,1,9382574,Daly City,0,1603,175742
15239,1,9382573,Daly City,0,1601,175742
15239,1,9382572,Daly City,0,1618,175742
15239,1,9382571,Daly City,0,1616,175742
15239,1,9382570,Daly City,0,1614,175742
15239,1,9382569,Daly City,0,1612,175742
15239,1,9382568,Daly City,0,1610,175742
15239,1,9382567,Daly City,0,1608,175742
15239,1,9382566,Daly City,0,1606,175742
15239,1,9382565,Daly City,0,1604,175742
15239,1,9382564,Daly City,0,1602,175742
15239,1,9382563,Daly City,0,1496,175742
15239,1,9382562,Daly City,0,1497,175742
15239,1,9382561,Daly City,0,1495,175742
15239,1,9382560,Daly City,0,1498,175742
15239,1,9382559,Daly City,0,1496,175742
15239,1,9382558,Daly City,0,1497,175742
15239,1,9382557,Daly City,0,1495,175742
15239,1,9382556,Daly City,0,1498,175742
15239,1,9382555,Daly City,0,1496,175742
15239,1,9382554,Daly City,0,1497,175742
15239,1,9382553,Daly City,0,1495,175742
15239,1,9382552,Daly City,0,1498,175742
15239,1,9382551,Daly City,0,1496,175742
15239,1,9382550,Daly City,0,1497,175742
15239,1,9382549,Daly City,0,1495,175742
15239,3,9383382,Ferry Plaza,1,1625,175747
15239,3,9383381,Ferry Plaza,1,1631,175747
15239,3,9383380,Ferry Plaza,1,1623,175747
15239,3,9383379,Ferry Plaza,1,1629,175747
15239,3,9383378,Ferry Plaza,1,1621,175747
15239,3,9383377,Ferry Plaza,1,1628,175747
15239,3,9383376,Ferry Plaza,1,1619,175747
15239,3,9383375,Ferry Plaza,1,1626,175747
15239,3,9383374,Ferry Plaza,1,1634,175747
15239,3,9383373,Ferry Plaza,1,1624,175747
15239,3,9383372,Ferry Plaza,1,1632,175747
15239,3,9383371,Ferry Plaza,1,1622,175747
15239,3,9383370,Ferry Plaza,1,1630,175747
15239,3,9383369,Ferry Plaza,1,1636,175747
15239,3,9383368,Ferry Plaza,1,1620,175747
15239,3,9383367,Ferry Plaza,1,1635,175747
15239,3,9383366,Ferry Plaza,1,1627,175747
15239,3,9383365,Ferry Plaza,1,1633,175747
15239,3,9383364,Ferry Plaza,1,1625,175747
15239,3,9383363,Ferry Plaza,1,1631,175747
15239,3,9383362,Ferry Plaza,1,1623,175747
15239,3,9383361,Ferry Plaza,1,1629,175747
15239,3,9383360,Ferry Plaza,1,1621,175747
15239,3,9383359,Ferry Plaza,1,1628,175747
15239,3,9383358,Ferry Plaza,1,1619,175747
15239,3,9383357,Ferry Plaza,1,1626,175747
15239,3,9383356,Ferry Plaza,1,1634,175747
15239,3,9383355,Ferry Plaza,1,1624,175747
15239,3,9383354,Ferry Plaza,1,1632,175747
15239,3,9383353,Ferry Plaza,1,1622,175747
15239,3,9383352,Ferry Plaza,1,1630,175747
15239,3,9383351,Ferry Plaza,1,1636,175747
15239,3,9383350,Ferry Plaza,1,1620,175747
15239,3,9383349,Ferry Plaza,1,1635,175747
15239,3,9383348,Ferry Plaza,1,1627,175747
15239,3,9383347,Ferry Plaza,1,1633,175747
15239,3,9383346,Ferry Plaza,1,1625,175747
15239,3,9383345,Ferry Plaza,1,1631,175747
15239,3,9383344,Ferry Plaza,1,1623,175747
15239,3,9383343,Ferry Plaza,1,1629,175747
15239,3,9383342,Ferry Plaza,1,1621,175747
15239,3,9383341,Ferry Plaza,1,1628,175747
15239,3,9383340,Ferry Plaza,1,1619,175747
15239,3,9383339,Ferry Plaza,1,1626,175747
15239,3,9383338,Ferry Plaza,1,1634,175747
15239,3,9383337,Ferry Plaza,1,1624,175747
15239,3,9383336,Ferry Plaza,1,1632,175747
15239,3,9383335,Ferry Plaza,1,1622,175747
15239,3,9383334,Ferry Plaza,1,1630,175747
15239,3,9383333,Ferry Plaza,1,1636,175747
15239,3,9383332,Ferry Plaza,1,1620,175747
15239,3,9383331,Ferry Plaza,1,1635,175747
15239,3,9383330,Ferry Plaza,1,1627,175747
15239,3,9383329,Ferry Plaza,1,1633,175747
15239,3,9383328,Ferry Plaza,1,1625,175747
15239,3,9383327,Ferry Plaza,1,1631,175747
15239,3,9383326,Ferry Plaza,1,1623,175747
15239,3,9383325,Ferry Plaza,1,1629,175747
15239,3,9383324,Ferry Plaza,1,1621,175747
15239,3,9383323,Ferry Plaza,1,1628,175747
15239,3,9383322,Ferry Plaza,1,1619,175747
15239,3,9383321,Ferry Plaza,1,1626,175747
15239,3,9383320,Ferry Plaza,1,1615,175747
15239,3,9383319,Ferry Plaza,1,1624,175747
15239,3,9383318,Ferry Plaza,1,1611,175747
15239,3,9383317,Ferry Plaza,1,1622,175747
15239,3,9383316,Ferry Plaza,1,1607,175747
15239,3,9383315,Ferry Plaza,1,1605,175747
15239,3,9383314,Ferry Plaza,1,1620,175747
15239,3,9383313,Ferry Plaza,1,1601,175747
15239,3,9383312,Ferry Plaza,1,1618,175747
15239,3,9383311,Ferry Plaza,1,1616,175747
15239,3,9383310,Ferry Plaza,1,1614,175747
15239,3,9383309,Ferry Plaza,1,1612,175747
15239,3,9383308,Ferry Plaza,1,1610,175747
15239,3,9383307,Ferry Plaza,1,1608,175747
15239,3,9383306,Ferry Plaza,1,1606,175747
15239,3,9383305,Ferry Plaza,1,1604,175747
15239,3,9383304,Ferry Plaza,1,1602,175747
15239,3,9383303,Ferry Plaza,1,1617,175747
15239,3,9383302,Ferry Plaza,1,1615,175747
15239,3,9383301,Ferry Plaza,1,1613,175747
15239,3,9383300,Ferry Plaza,1,1611,175747
15239,3,9383299,Ferry Plaza,1,1609,175747
15239,3,9383298,Ferry Plaza,1,1607,175747
15239,3,9383297,Ferry Plaza,1,1605,175747
15239,3,9383296,Ferry Plaza,1,1603,175747
15239,3,9383295,Ferry Plaza,1,1601,175747
15239,3,9383294,Ferry Plaza,1,1618,175747
15239,3,9383293,Ferry Plaza,1,1616,175747
15239,3,9383292,Ferry Plaza,1,1614,175747
15239,3,9383291,Ferry Plaza,1,1612,175747
15239,3,9383290,Ferry Plaza,1,1610,175747
15239,3,9383289,Ferry Plaza,1,1608,175747
15239,3,9383288,Ferry Plaza,1,1606,175747
15239,3,9383287,Ferry Plaza,1,1604,175747
15239,3,9383286,Ferry Plaza,1,1602,175747
15239,3,9383285,Ferry Plaza,1,1617,175747
15239,3,9383284,Ferry Plaza,1,1615,175747
15239,3,9383283,Ferry Plaza,1,1613,175747
15239,3,9383282,Ferry Plaza,1,1611,175747
15239,3,9383281,Ferry Plaza,1,1609,175747
15239,3,9383280,Ferry Plaza,1,1607,175747
15239,3,9383279,Ferry Plaza,1,1605,175747
15239,3,9383278,Ferry Plaza,1,1603,175747
15239,3,9383277,Ferry Plaza,1,1601,175747
15239,3,9383276,Ferry Plaza,1,1618,175747
15239,3,9383275,Ferry Plaza,1,1616,175747
15239,3,9383274,Ferry Plaza,1,1614,175747
15239,3,9383273,Ferry Plaza,1,1612,175747
15239,3,9383272,Ferry Plaza,1,1610,175747
15239,3,9383271,Ferry Plaza,1,1608,175747
15239,3,9383270,Ferry Plaza,1,1606,175747
15239,3,9383269,Ferry Plaza,1,1604,175747
15239,3,9383268,Ferry Plaza,1,1602,175747
15239,3,9383267,Ferry Plaza,1,1617,175747
15239,3,9383266,Ferry Plaza,1,1615,175747
15239,3,9383265,Ferry Plaza,1,1613,175747
15239,3,9383264,Ferry Plaza,1,1611,175747
15239,3,9383263,Ferry Plaza,1,1609,175747
15239,3,9383262,Ferry Plaza,1,1607,175747
15239,3,9383261,Ferry Plaza,1,1605,175747
15239,3,9383260,Ferry Plaza,1,1603,175747
15239,3,9383259,Ferry Plaza,1,1601,175747
15239,3,9383258,Ferry Plaza,1,1495,175747
15239,3,9383257,Ferry Plaza,1,1498,175747
15239,3,9383256,Ferry Plaza,1,1496,175747
15239,3,9383255,Ferry Plaza,1,1497,175747
15239,3,9383254,Ferry Plaza,1,1495,175747
15239,3,9383253,Ferry Plaza,1,1498,175747
15239,3,9383252,Ferry Plaza,1,1496,175747
15239,3,9383251,Ferry Plaza,1,1497,175747
15239,3,9383250,Ferry Plaza,1,1495,175747
15239,3,9383249,Ferry Plaza,1,1498,175747
15239,3,9383248,Ferry Plaza,1,1496,175747
15239,3,9383247,Ferry Plaza,1,1497,175747
15239,3,9383246,Ferry Plaza,1,1495,175747
15239,3,9383245,Ferry Plaza,1,1498,175747
15239,3,9383244,Ferry Plaza,1,1496,175747
15239,2,9383104,Ferry Plaza,1,1625,175747
15239,2,9383103,Ferry Plaza,1,1631,175747
15239,2,9383102,Ferry Plaza,1,1623,175747
15239,2,9383101,Ferry Plaza,1,1629,175747
15239,2,9383100,Ferry Plaza,1,1621,175747
15239,2,9383099,Ferry Plaza,1,1628,175747
15239,2,9383098,Ferry Plaza,1,1619,175747
15239,2,9383097,Ferry Plaza,1,1626,175747
15239,2,9383096,Ferry Plaza,1,1634,175747
15239,2,9383095,Ferry Plaza,1,1624,175747
15239,2,9383094,Ferry Plaza,1,1632,175747
15239,2,9383093,Ferry Plaza,1,1622,175747
15239,2,9383092,Ferry Plaza,1,1630,175747
15239,2,9383091,Ferry Plaza,1,1636,175747
15239,2,9383090,Ferry Plaza,1,1620,175747
15239,2,9383089,Ferry Plaza,1,1635,175747
15239,2,9383088,Ferry Plaza,1,1627,175747
15239,2,9383087,Ferry Plaza,1,1633,175747
15239,2,9383086,Ferry Plaza,1,1625,175747
15239,2,9383085,Ferry Plaza,1,1631,175747
15239,2,9383084,Ferry Plaza,1,1623,175747
15239,2,9383083,Ferry Plaza,1,1629,175747
15239,2,9383082,Ferry Plaza,1,1621,175747
15239,2,9383081,Ferry Plaza,1,1628,175747
15239,2,9383080,Ferry Plaza,1,1619,175747
15239,2,9383079,Ferry Plaza,1,1626,175747
15239,2,9383078,Ferry Plaza,1,1634,175747
15239,2,9383077,Ferry Plaza,1,1624,175747
15239,2,9383076,Ferry Plaza,1,1632,175747
15239,2,9383075,Ferry Plaza,1,1622,175747
15239,2,9383074,Ferry Plaza,1,1630,175747
15239,2,9383073,Ferry Plaza,1,1636,175747
15239,2,9383072,Ferry Plaza,1,1620,175747
15239,2,9383071,Ferry Plaza,1,1635,175747
15239,2,9383070,Ferry Plaza,1,1627,175747
15239,2,9383069,Ferry Plaza,1,1633,175747
15239,2,9383068,Ferry Plaza,1,1625,175747
15239,2,9383067,Ferry Plaza,1,1631,175747
15239,2,9383066,Ferry Plaza,1,1623,175747
15239,2,9383065,Ferry Plaza,1,1629,175747
15239,2,9383064,Ferry Plaza,1,1621,175747
15239,2,9383063,Ferry Plaza,1,1628,175747
15239,2,9383062,Ferry Plaza,1,1619,175747
15239,2,9383061,Ferry Plaza,1,1626,175747
15239,2,9383060,Ferry Plaza,1,1634,175747
15239,2,9383059,Ferry Plaza,1,1624,175747
15239,2,9383058,Ferry Plaza,1,1632,175747
15239,2,9383057,Ferry Plaza,1,1622,175747
15239,2,9383056,Ferry Plaza,1,1630,175747
15239,2,9383055,Ferry Plaza,1,1636,175747
15239,2,9383054,Ferry Plaza,1,1620,175747
15239,2,9383053,Ferry Plaza,1,1635,175747
15239,2,9383052,Ferry Plaza,1,1627,175747
15239,2,9383051,Ferry Plaza,1,1633,175747
15239,2,9383050,Ferry Plaza,1,1625,175747
15239,2,9383049,Ferry Plaza,1,1631,175747
15239,2,9383048,Ferry Plaza,1,1623,175747
15239,2,9383047,Ferry Plaza,1,1629,175747
15239,2,9383046,Ferry Plaza,1,1621,175747
15239,2,9383045,Ferry Plaza,1,1628,175747
15239,2,9383044,Ferry Plaza,1,1619,175747
15239,2,9383043,Ferry Plaza,1,1626,175747
15239,2,9383042,Ferry Plaza,1,1615,175747
15239,2,9383041,Ferry Plaza,1,1624,175747
15239,2,9383040,Ferry Plaza,1,1611,175747
15239,2,9383039,Ferry Plaza,1,1622,175747
15239,2,9383038,Ferry Plaza,1,1607,175747
15239,2,9383037,Ferry Plaza,1,1605,175747
15239,2,9383036,Ferry Plaza,1,1620,175747
15239,2,9383035,Ferry Plaza,1,1601,175747
15239,2,9383034,Ferry Plaza,1,1618,175747
15239,2,9383033,Ferry Plaza,1,1616,175747
15239,2,9383032,Ferry Plaza,1,1614,175747
15239,2,9383031,Ferry Plaza,1,1612,175747
15239,2,9383030,Ferry Plaza,1,1610,175747
15239,2,9383029,Ferry Plaza,1,1608,175747
15239,2,9383028,Ferry Plaza,1,1606,175747
15239,2,9383027,Ferry Plaza,1,1604,175747
15239,2,9383026,Ferry Plaza,1,1602,175747
15239,2,9383025,Ferry Plaza,1,1617,175747
15239,2,9383024,Ferry Plaza,1,1615,175747
15239,2,9383023,Ferry Plaza,1,1613,175747
15239,2,9383022,Ferry Plaza,1,1611,175747
15239,2,9383021,Ferry Plaza,1,1609,175747
15239,2,9383020,Ferry Plaza,1,1607,175747
15239,2,9383019,Ferry Plaza,1,1605,175747
15239,2,9383018,Ferry Plaza,1,1603,175747
15239,2,9383017,Ferry Plaza,1,1601,175747
15239,2,9383016,Ferry Plaza,1,1618,175747
15239,2,9383015,Ferry Plaza,1,1616,175747
15239,2,9383014,Ferry Plaza,1,1614,175747
15239,2,9383013,Ferry Plaza,1,1612,175747
15239,2,9383012,Ferry Plaza,1,1610,175747
15239,2,9383011,Ferry Plaza,1,1608,175747
15239,2,9383010,Ferry Plaza,1,1606,175747
15239,2,9383009,Ferry Plaza,1,1604,175747
15239,2,9383008,Ferry Plaza,1,1602,175747
15239,2,9383007,Ferry Plaza,1,1617,175747
15239,2,9383006,Ferry Plaza,1,1615,175747
15239,2,9383005,Ferry Plaza,1,1613,175747
15239,2,9383004,Ferry Plaza,1,1611,175747
15239,2,9383003,Ferry Plaza,1,1609,175747
15239,2,9383002,Ferry Plaza,1,1607,175747
15239,2,9383001,Ferry Plaza,1,1605,175747
15239,2,9383000,Ferry Plaza,1,1603,175747
15239,2,9382999,Ferry Plaza,1,1601,175747
15239,2,9382998,Ferry Plaza,1,1618,175747
15239,2,9382997,Ferry Plaza,1,1616,175747
15239,2,9382996,Ferry Plaza,1,1614,175747
15239,2,9382995,Ferry Plaza,1,1612,175747
15239,2,9382994,Ferry Plaza,1,1610,175747
15239,2,9382993,Ferry Plaza,1,1608,175747
15239,2,9382992,Ferry Plaza,1,1606,175747
15239,2,9382991,Ferry Plaza,1,1604,175747
15239,2,9382990,Ferry Plaza,1,1602,175747
15239,2,9382989,Ferry Plaza,1,1617,175747
15239,2,9382988,Ferry Plaza,1,1615,175747
15239,2,9382987,Ferry Plaza,1,1613,175747
15239,2,9382986,Ferry Plaza,1,1611,175747
15239,2,9382985,Ferry Plaza,1,1609,175747
15239,2,9382984,Ferry Plaza,1,1607,175747
15239,2,9382983,Ferry Plaza,1,1605,175747
15239,2,9382982,Ferry Plaza,1,1603,175747
15239,2,9382981,Ferry Plaza,1,1601,175747
15239,2,9382980,Ferry Plaza,1,1495,175747
15239,2,9382979,Ferry Plaza,1,1498,175747
15239,2,9382978,Ferry Plaza,1,1496,175747
15239,2,9382977,Ferry Plaza,1,1497,175747
15239,2,9382976,Ferry Plaza,1,1495,175747
15239,2,9382975,Ferry Plaza,1,1498,175747
15239,2,9382974,Ferry Plaza,1,1496,175747
15239,2,9382973,Ferry Plaza,1,1497,175747
15239,2,9382972,Ferry Plaza,1,1495,175747
15239,2,9382971,Ferry Plaza,1,1498,175747
15239,2,9382970,Ferry Plaza,1,1496,175747
15239,2,9382969,Ferry Plaza,1,1497,175747
15239,2,9382968,Ferry Plaza,1,1495,175747
15239,2,9382967,Ferry Plaza,1,1498,175747
15239,2,9382966,Ferry Plaza,1,1496,175747
15239,1,9382826,Ferry Plaza,1,1625,175747
15239,1,9382825,Ferry Plaza,1,1631,175747
15239,1,9382824,Ferry Plaza,1,1623,175747
15239,1,9382823,Ferry Plaza,1,1629,175747
15239,1,9382822,Ferry Plaza,1,1621,175747
15239,1,9382821,Ferry Plaza,1,1628,175747
15239,1,9382820,Ferry Plaza,1,1619,175747
15239,1,9382819,Ferry Plaza,1,1626,175747
15239,1,9382818,Ferry Plaza,1,1634,175747
15239,1,9382817,Ferry Plaza,1,1624,175747
15239,1,9382816,Ferry Plaza,1,1632,175747
15239,1,9382815,Ferry Plaza,1,1622,175747
15239,1,9382814,Ferry Plaza,1,1630,175747
15239,1,9382813,Ferry Plaza,1,1636,175747
15239,1,9382812,Ferry Plaza,1,1620,175747
15239,1,9382811,Ferry Plaza,1,1635,175747
15239,1,9382810,Ferry Plaza,1,1627,175747
15239,1,9382809,Ferry Plaza,1,1633,175747
15239,1,9382808,Ferry Plaza,1,1625,175747
15239,1,9382807,Ferry Plaza,1,1631,175747
15239,1,9382806,Ferry Plaza,1,1623,175747
15239,1,9382805,Ferry Plaza,1,1629,175747
15239,1,9382804,Ferry Plaza,1,1621,175747
15239,1,9382803,Ferry Plaza,1,1628,175747
15239,1,9382802,Ferry Plaza,1,1619,175747
15239,1,9382801,Ferry Plaza,1,1626,175747
15239,1,9382800,Ferry Plaza,1,1634,175747
15239,1,9382799,Ferry Plaza,1,1624,175747
15239,1,9382798,Ferry Plaza,1,1632,175747
15239,1,9382797,Ferry Plaza,1,1622,175747
15239,1,9382796,Ferry Plaza,1,1630,175747
15239,1,9382795,Ferry Plaza,1,1636,175747
15239,1,9382794,Ferry Plaza,1,1620,175747
15239,1,9382793,Ferry Plaza,1,1635,175747
15239,1,9382792,Ferry Plaza,1,1627,175747
15239,1,9382791,Ferry Plaza,1,1633,175747
15239,1,9382790,Ferry Plaza,1,1625,175747
15239,1,9382789,Ferry Plaza,1,1631,175747
15239,1,9382788,Ferry Plaza,1,1623,175747
15239,1,9382787,Ferry Plaza,1,1629,175747
15239,1,9382786,Ferry Plaza,1,1621,175747
15239,1,9382785,Ferry Plaza,1,1628,175747
15239,1,9382784,Ferry Plaza,1,1619,175747
15239,1,9382783,Ferry Plaza,1,1626,175747
15239,1,9382782,Ferry Plaza,1,1634,175747
15239,1,9382781,Ferry Plaza,1,1624,175747
15239,1,9382780,Ferry Plaza,1,1632,175747
15239,1,9382779,Ferry Plaza,1,1622,175747
15239,1,9382778,Ferry Plaza,1,1630,175747
15239,1,9382777,Ferry Plaza,1,1636,175747
15239,1,9382776,Ferry Plaza,1,1620,175747
15239,1,9382775,Ferry Plaza,1,1635,175747
15239,1,9382774,Ferry Plaza,1,1627,175747
15239,1,9382773,Ferry Plaza,1,1633,175747
15239,1,9382772,Ferry Plaza,1,1625,175747
15239,1,9382771,Ferry Plaza,1,1631,175747
15239,1,9382770,Ferry Plaza,1,1623,175747
15239,1,9382769,Ferry Plaza,1,1629,175747
15239,1,9382768,Ferry Plaza,1,1621,175747
15239,1,9382767,Ferry Plaza,1,1628,175747
15239,1,9382766,Ferry Plaza,1,1619,175747
15239,1,9382765,Ferry Plaza,1,1626,175747
15239,1,9382764,Ferry Plaza,1,1615,175747
15239,1,9382763,Ferry Plaza,1,1624,175747
15239,1,9382762,Ferry Plaza,1,1611,175747
15239,1,9382761,Ferry Plaza,1,1622,175747
15239,1,9382760,Ferry Plaza,1,1607,175747
15239,1,9382759,Ferry Plaza,1,1605,175747
15239,1,9382758,Ferry Plaza,1,1620,175747
15239,1,9382757,Ferry Plaza,1,1601,175747
15239,1,9382756,Ferry Plaza,1,1618,175747
15239,1,9382755,Ferry Plaza,1,1616,175747
15239,1,9382754,Ferry Plaza,1,1614,175747
15239,1,9382753,Ferry Plaza,1,1612,175747
15239,1,9382752,Ferry Plaza,1,1610,175747
15239,1,9382751,Ferry Plaza,1,1608,175747
15239,1,9382750,Ferry Plaza,1,1606,175747
15239,1,9382749,Ferry Plaza,1,1604,175747
15239,1,9382748,Ferry Plaza,1,1602,175747
15239,1,9382747,Ferry Plaza,1,1617,175747
15239,1,9382746,Ferry Plaza,1,1615,175747
15239,1,9382745,Ferry Plaza,1,1613,175747
15239,1,9382744,Ferry Plaza,1,1611,175747
15239,1,9382743,Ferry Plaza,1,1609,175747
15239,1,9382742,Ferry Plaza,1,1607,175747
15239,1,9382741,Ferry Plaza,1,1605,175747
15239,1,9382740,Ferry Plaza,1,1603,175747
15239,1,9382739,Ferry Plaza,1,1601,175747
15239,1,9382738,Ferry Plaza,1,1618,175747
15239,1,9382737,Ferry Plaza,1,1616,175747
15239,1,9382736,Ferry Plaza,1,1614,175747
15239,1,9382735,Ferry Plaza,1,1612,175747
15239,1,9382734,Ferry Plaza,1,1610,175747
15239,1,9382733,Ferry Plaza,1,1608,175747
15239,1,9382732,Ferry Plaza,1,1606,175747
15239,1,9382731,Ferry Plaza,1,1604,175747
15239,1,9382730,Ferry Plaza,1,1602,175747
15239,1,9382729,Ferry Plaza,1,1617,175747
15239,1,9382728,Ferry Plaza,1,1615,175747
15239,1,9382727,Ferry Plaza,1,1613,175747
15239,1,9382726,Ferry Plaza,1,1611,175747
15239,1,9382725,Ferry Plaza,1,1609,175747
15239,1,9382724,Ferry Plaza,1,1607,175747
15239,1,9382723,Ferry Plaza,1,1605,175747
15239,1,9382722,Ferry Plaza,1,1603,175747
15239,1,9382721,Ferry Plaza,1,1601,175747
15239,1,9382720,Ferry Plaza,1,1618,175747
15239,1,9382719,Ferry Plaza,1,1616,175747
15239,1,9382718,Ferry Plaza,1,1614,175747
15239,1,9382717,Ferry Plaza,1,1612,175747
15239,1,9382716,Ferry Plaza,1,1610,175747
15239,1,9382715,Ferry Plaza,1,1608,175747
15239,1,9382714,Ferry Plaza,1,1606,175747
15239,1,9382713,Ferry Plaza,1,1604,175747
15239,1,9382712,Ferry Plaza,1,1602,175747
15239,1,9382711,Ferry Plaza,1,1617,175747
15239,1,9382710,Ferry Plaza,1,1615,175747
